Code,Title,Industry,Vertical,Canton,Spin-offs,City,Year,Highlights,Gender CEO,OOB,Funded,Comment
CHE-278.401.691,RELE.AI AG,ICT (fintech),,ZH,,,2018.0,,Male,0.0,1.0,
CHE-146.866.269,Zircon Medical AG,medtech,,SZ,,,2019.0,,Male,0.0,1.0,
CHE-349.430.797,TargImmune Therapeutics AG,biotech,,BS,,,2016.0,Innosuisse Certificate,Male,0.0,1.0,
CHE-145.907.138,Madame Sum AG,consumer products,,ZH,,,2017.0,,Male,0.0,1.0,
CHE-491.783.958,Supertrends AG,ICT,,ZG,,Zug,2019.0,,Male,0.0,1.0,
CHE-367.426.629,NYM Technologies SA,ICT,,NE,,,2018.0,,Male,0.0,1.0,
CHE-348.647.124,greenmatch AG,ICT,,BS,,Basel,2013.0,,Female,0.0,1.0,
CHE-379.790.214,Liti Capital SA,ICT (fintech),,GE,,Genève,2021.0,,Male,0.0,1.0,
CHE-411.469.047,WeCount Sárl,ICT,,VD,,,2018.0,,Male,0.0,1.0,
CHE-329.232.283,GlobalM SA,ICT,,GE,,,2019.0,,,0.0,1.0,
CHE-380.966.282,Virtual i Switzerland AG,ICT,,ZH,,Zurich,2019.0,,Female,0.0,1.0,
CHE-115.418.024,Renergon International AG,cleantech,,TG,,Lengwil,2010.0,,Male,0.0,1.0,
CHE-380.033.835,Moveagain GmbH,ICT,,ZH,,,2017.0,,Male,0.0,1.0,
CHE-434.516.999,Spearhead AG,ICT (fintech),,ZH,,Dietlikon,2015.0,,Male,0.0,1.0,
CHE-487.889.476,KORK (KORK Tech AG),ICT,,ZH,,Herrliberg,2020.0,,Male,0.0,1.0,
CHE-260.185.275,fidentity AG,ICT,,BE,,Bern,2016.0,,Male,0.0,1.0,
CHE-331.324.115,The Content Engine,ICT,,GE,,Genève,2018.0,,,0.0,1.0,
CHE-451.654.651,Anjarium Biosciences AG,biotech,,ZH,,Schlieren,2016.0,Innosuisse Certificate,Male,0.0,1.0,
CHE-300.727.032,Authena AG,ICT,,ZG,,,2018.0,,Male,0.0,1.0,
CHE-177.035.399,Abilect SA,ICT,,VD,,,2018.0,,Female,0.0,1.0,
CHE-341.903.591,feey,consumer products,,SG,,Uzwil,2020.0,,Male,0.0,1.0,
CHE-420.628.014,Edelwhite Gin AG,consumer products,,LU,,,2021.0,,Female,0.0,1.0,
CHE-245.143.861,AdHash,ICT,,ZG,,Zug,2020.0,,Male,0.0,1.0,
CHE-382.981.648,Genius Yield,ICT,,ZG,,,2021.0,,Male,0.0,1.0,
CHE-218.402.994,Timly Software AG,ICT,,ZH,,,2020.0,,Male,0.0,1.0,
CHE-146.515.947,Emilian AG,ICT,,ZH,,Langnau am Albis,2021.0,,Male,0.0,1.0,
CHE-210.606.168,Evrlearn AG,ICT,,ZH,,Zürich,2019.0,,,0.0,1.0,
CHE-343.541.719,ZoodPay,ICT (fintech),,VD,,Lausanne,2020.0,,Male,0.0,1.0,
CHE-467.535.992,EsoCap AG,biotech,,BS,,Basel,2017.0,,Female,0.0,1.0,
CHE-298.091.547,Amplify SA,ICT,,VD,,,2018.0,,Female,0.0,1.0,
CHE-438.798.147,hello sweety ag,consumer products,,ZG,,,2021.0,,Male,0.0,1.0,
CHE-267.750.236,Hair and Skin Medical AG,consumer products,,ZH,,,2020.0,,Male,0.0,1.0,
CHE-298.664.561,dhp technology AG,cleantech,,GR,,Zizers,2015.0,,Male,0.0,1.0,
CHE-356.971.093,Ancora.ai AG,healthcare IT,,ZH,,Zürich,2020.0,,Female,0.0,1.0,
CHE-203.307.571,CLEMAP AG,cleantech,,ZH,,,2017.0,,Male,0.0,1.0,
CHE-375.816.493,Time2Market SA - TotalYmage,ICT,,VD,,,2013.0,,Male,0.0,1.0,
CHE-290.639.720,WYTH SA,ICT,,TI,,,2020.0,Top 100 Swiss Startup Award 2022,Male,0.0,1.0,
CHE-189.273.706,PolitAnalytics AG,ICT,,ZH,,Zürich,2018.0,,Male,0.0,1.0,
CHE-368.969.418,dojo tech,consumer products,,BS,,Basel,2020.0,,Female,0.0,1.0,
CHE-109.278.714,Adcubum AG,ICT,,SG,,St. Gallen,2001.0,,,0.0,1.0,
CHE-379.007.340,Cortex,ICT (fintech),,ZG,,Zug,2020.0,,Male,0.0,1.0,
CHE-215.418.875,Caeli Nova,medtech,,SZ,,Freienbach,2017.0,,Male,0.0,1.0,
CHE-243.688.339,Cannabissurordonnance by Alpentol Sàrl,healthcare IT,,VS,,Martigny,2020.0,,Male,0.0,1.0,
CHE-359.002.842,creable AG,ICT,,SZ,,Freienbach,2021.0,,Male,0.0,1.0,
CHE-480.278.389,Twenty Pay SA,ICT (fintech),,VD,,Lausanne,2021.0,,Male,0.0,1.0,
CHE-324.351.667,juli AG,healthcare IT,,SG,,St. Gallen,2020.0,,Male,0.0,1.0,
CHE-387.328.912,indyvit AG,consumer products,,BL,,Reinach,2020.0,,Male,0.0,1.0,
CHE-145.158.081,capsule services,consumer products,,LU,,Luzern,2018.0,,Male,0.0,1.0,
CHE-454.993.954,Flummox AG,ICT,,SG,,Rebstein,2021.0,,Male,0.0,1.0,
CHE-415.679.069,Alphacruncher AG,ICT,,SG,,Buchs,2015.0,,Male,0.0,1.0,
CHE-150.907.291,Medical Templates AG,medtech,,ZH,,Egg,2015.0,,Female,0.0,1.0,
CHE-329.698.902,noii land AG,ICT,,ZH,,Winterthur,2022.0,,Male,0.0,1.0,
CHE-308.881.056,Synergy Quantum,ICT,,GE,,Genève,2018.0,,Male,0.0,1.0,
CHE-402.649.314,Bionter AG,medtech,,BL,,Riihen,2020.0,,Male,0.0,1.0,
CHE-303.694.937,Shelter Office,ICT,,ZH,,,2019.0,,Male,0.0,1.0,
CHE-377.954.338,Experify AG,ICT,,ZH,,,2019.0,,Male,0.0,1.0,
CHE-315.348.028,Swiss Organic Partners AG,biotech,,ZH,,,2019.0,Top 100 Swiss Startup Award 2022,Male,0.0,1.0,
CHE-475.688.379,Snipd AG,consumer products,,ZH,,Zürich,2021.0,,Male,0.0,1.0,
CHE-458.297.931,Mympact AG,ICT (fintech),,ZH,,Zurich,2021.0,,Male,0.0,1.0,
CHE-146.271.188,PWN AG,ICT (fintech),,ZG,,Zug,2021.0,,Male,0.0,1.0,
CHE-263.598.691,Destinus SA,micro / nano,,VD,,Payerne,2021.0,,Male,0.0,1.0,
CHE-250.058.356,KAQTU Design,ICT,,ZH,,Uster,2020.0,,Male,0.0,1.0,
CHE-198.780.333,Jurata AG,ICT,,ZH,,Zurich,2020.0,,Male,0.0,1.0,
CHE-331.002.309,pax.world (FRUSS AG),ICT,,ZH,,Zurich,2020.0,,Male,0.0,1.0,
CHE-382.705.278,Glambou Holding,consumer products,,ZG,,Zug,2011.0,,Male,0.0,1.0,
CHE-463.234.623,Flux Mobility,cleantech,,ZH,,Winterthur,2021.0,,Male,0.0,1.0,
CHE-229.097.033,Laevitas SA,ICT (fintech),,VD,,,2021.0,,Male,0.0,1.0,
CHE-402.707.584,Klarpay,ICT (fintech),,ZG,,,2019.0,,Male,0.0,1.0,
CHE-277.126.789,Motosacoche SA,consumer products,,GE,,Genève,2020.0,,Male,0.0,1.0,
CHE-157.176.134,SHEA YEAH,consumer products,,ZH,,Zürich,2022.0,,Female,0.0,1.0,
CHE-479.262.921,My Beni (MY LB),ICT,,ZH,,Zürich,2019.0,,Male,0.0,1.0,
CHE-159.941.584,Recycling Services,cleantech,,ZH,,,2015.0,,Male,0.0,1.0,
CHE-407.172.006,coatingAI AG,ICT,,ZH,,Winterthur,2021.0,,Male,0.0,1.0,
CHE-279.974.699,molecule,healthcare IT,,SH,,,2020.0,,Male,0.0,1.0,
CHE-466.816.477,medudoc,healthcare IT,,LU,,,2016.0,,Male,0.0,1.0,
CHE-180.542.811,Zappter,ICT,,ZH,,,2014.0,,Male,0.0,1.0,
CHE-298.811.224,aXedras AG,ICT (fintech),,ZG,,Wollerau,2019.0,,Male,0.0,1.0,
CHE-470.230.582,JAROWA AG,ICT (fintech),,ZG,,Zug,2017.0,,Male,0.0,1.0,
CHE-325.110.014,HackVentures,ICT (fintech),,VD,,,2017.0,,Male,0.0,1.0,
CHE-115.395.630,Pitcher AG,ICT,,ZH,,,2010.0,Innosuisse Certificate,Male,0.0,1.0,
CHE-283.185.984,Zynnon AG,healthcare IT,,SZ,,Feusisberg,2019.0,,Male,0.0,1.0,
CHE-232.778.116,Aramedes AG,consumer products,,ZH,,Zurich,2019.0,,Male,0.0,1.0,
CHE-364.921.803,Chain4Travel,ICT,,ZG,,Baar,2021.0,,Male,0.0,1.0,
CHE-366.294.420,OIOIOI,ICT,,ZH,,Schlieren,2017.0,,Female,0.0,1.0,
CHE-417.992.554,Side Effects,ICT,,ZH,,Zürich,2013.0,,Male,0.0,1.0,
CHE-429.840.477,Deep Breath Intelligence AG,healthcare IT,,ZG,,Rotkreuz,2018.0,,Male,0.0,1.0,
CHE-376.251.493,ANAVON Ski AG,consumer products,,GR,,Disentis,2018.0,,Male,0.0,1.0,
CHE-335.028.696,Caeleste AG,ICT (fintech),,ZH,,Zurich,2016.0,,Male,0.0,1.0,
CHE-325.433.380,Kaduu AG,ICT,,ZG,,Zug,2018.0,,Male,0.0,1.0,
CHE-194.032.054,Grizzly Development AG,ICT (fintech),,ZG,,Zug,2021.0,,Male,0.0,1.0,
CHE-384.994.426,PeakData AG,healthcare IT,,ZG,,Zug,2018.0,,Male,0.0,1.0,
CHE-315.291.569,Metabloqs,ICT,,LU,,Weggis,2022.0,,Female,0.0,1.0,
CHE-272.486.111,Dancing Queens,consumer products,,ZH,,,2021.0,,Female,0.0,1.0,
CHE-269.235.583,Portofino Technologies AG,ICT (fintech),,ZG,,Zug,2019.0,,Male,0.0,1.0,
CHE-342.070.686,Acheteur.ch SA,ICT,,VD,,Lausanne,2022.0,,Male,0.0,1.0,
CHE-487.022.750,Equip Club SA,healthcare IT,,VD,,,2021.0,,Male,0.0,1.0,
CHE-312.412.919,Aero41 SA,micro / nano,,VD,,,2019.0,Winner Venture Kick,Male,0.0,1.0,
CHE-145.637.944,candi solar AG,cleantech,,ZH,,,2018.0,,Female,0.0,1.0,
CHE-416.843.911,Golog,ICT,,BE,,,2021.0,,Male,0.0,1.0,
CHE-287.169.435,timewise AG,ICT,,ZH,,,2020.0,,Female,0.0,1.0,
CHE-386.976.333,Aseptuva AG,medtech,,BE,,Winterthur,2021.0,,Male,0.0,1.0,
CHE-393.765.310,SalesPIaybook,ICT,,ZH,,Schlieren,2019.0,,Male,0.0,1.0,
CHE-401.897.890,Yourasset AG,ICT (fintech),,ZH,,Zurich,2020.0,,Male,0.0,1.0,
CHE-487.606.974,EDAPHOS SA,cleantech,,GE,,Carouge (GE),2018.0,,Male,0.0,1.0,
CHE-330.109.790,Hedera Dx SA,medtech,,VD,,Epalinges,2021.0,,Male,0.0,1.0,
CHE-358.978.640,tipi technologies AG,ICT,,ZH,,Zurich,2021.0,,Male,0.0,1.0,
CHE-223.965.820,Aepsy,healthcare IT,,ZH,,Zürich,2020.0,,Male,0.0,1.0,
CHE-410.130.936,Opna Immuno-Oncology Ltd,biotech,,VD,,Epalinges,2020.0,,Male,0.0,1.0,
CHE-369.456.529,OVOMIND SA,ICT,,GE,,Plan-les-Ouates,2021.0,,Male,0.0,1.0,
CHE-289.901.153,Mister Loo AG,consumer products,,ZH,,,2015.0,,Male,0.0,1.0,
CHE-205.994.083,Lynus AG,cleantech,,SZ,,,2020.0,,Male,0.0,1.0,
CHE-377.719.004,BSC Transports SA (Big Sack),cleantech,,VD,,Grandvaux,2022.0,,Male,0.0,1.0,
CHE-302.345.428,Nahtlos AG,medtech,,SG,,,2017.0,,Male,0.0,1.0,
CHE-266.710.263,About You Services SA,ICT,,FR,,Fribourg,2019.0,,Male,0.0,1.0,
CHE-357.653.678,mtchbxsystems AG,ICT,,ZG,,Zug,2021.0,,Male,0.0,1.0,
CHE-444.837.962,Syntheticus AG,ICT,,ZH,,Zürich,2021.0,,Male,0.0,1.0,
CHE-182.350.903,PRODUCER AG,ICT,,ZH,,Zürich,2022.0,,Male,0.0,1.0,
CHE-382.933.230,Remotion AG,ICT,,ZH,,Zurich,2022.0,,Male,0.0,1.0,
CHE-339.668.245,Token Flow Insights SA,ICT (fintech),,GE,,Lancy,2021.0,,Male,0.0,1.0,
CHE-485.892.958,aleno AG,ICT,,ZH,,Zürich,2014.0,,Male,0.0,1.0,
CHE-331.405.736,hilky,consumer products,,ZH,,Küsnacht,2022.0,,Male,0.0,1.0,
CHE-241.912.709,RAUMPIONIERE AG,ICT,,SG,,St. Gallen,2020.0,,Male,0.0,1.0,
CHE-182.119.429,Unit8 SA,ICT,,VD,,Lausanne,2017.0,,Male,0.0,1.0,
CHE-496.504.999,Novigenix SA,medtech,,VD,,Epalinges,2014.0,,Male,0.0,1.0,
CHE-249.716.201,HYPOTEQ,ICT,,ZH,,Winterthur,2020.0,,Male,0.0,1.0,
CHE-289.087.624,Roivant Sciences GmbH,,,BS,,,2016.0,,,0.0,1.0,
CHE-490.215.516,Travelise,ICT,,Wallis,,,2016.0,,Male,0.0,0.0,
CHE-405.767.482,Methanology AG,cleantech,,Schaffhausen,,Neuhausen am Rheinfall,2020.0,,Male,0.0,1.0,
CHE-473.027.787,Flappie Technologies GmbH,ICT,,Schwyz,,Freienbach,2023.0,,Male,0.0,0.0,
CHE-376.679.247,Genny Factory SA,medtech,,Ticino,,Sant'Antonino,2018.0,,Male,0.0,0.0,
CHE-219.185.581,Nakama GmbH (WeWent),ICT,,Zürich,,,2016.0,,Female,0.0,0.0,
CHE-312.223.206,be.care SA,healthcare IT,,Vaud,,Renens,2016.0,,Male,0.0,0.0,
CHE-134.744.808,Medicrops AG,biotech,,Schwyz,,Freienbach,2019.0,,Female,0.0,0.0,
CHE-289.551.691,Zero EC SA,,,Neuchâtel,,,2021.0,,,0.0,0.0,
CHE-173.017.126,Udao (anywAI AG),ICT,,Zug,,Steinhausen,2021.0,,Male,0.0,0.0,
CHE-362.643.384,meinRad AG,consumer products,,Luzern,,Luzern,2022.0,,Male,0.0,0.0,
CHE-229.911.840,urb-x AG,cleantech,,Basel-Landschaft,,Birsfelden,2020.0,,Male,0.0,0.0,
CHE-191.062.900,Salvina Therapeutics,biotech,,Basel-Landschaft,,Allschwil,2023.0,,Male,0.0,0.0,
CHE-207.632.811,BashTech by Jothibash,ICT (fintech),,Aargau,,Niederrohrdorf,2023.0,,,0.0,0.0,
CHE-243.962.931,plasNifix AG,cleantech,,Zürich,,Zurich,2022.0,,Male,0.0,0.0,
CHE-492.431.798,MedNota GmbH,healthcare IT,,Zug,,Zug,2022.0,,Male,0.0,0.0,
CHE-376.921.833,WeNurse AG,ICT,,Thurgau,,Schönenberg an der Thur,2022.0,,,0.0,0.0,
CHE-270.492.477,iCure,healthcare IT,,Genève,,Genève,2021.0,,Female,0.0,0.0,
CHE-114.977.404,Demodia GmbH,,,St. Gallen,,,2009.0,,,0.0,0.0,
CHE-165.770.836,Silver Brain AI AG,healthcare IT,,Luzern,,Schötz,2023.0,,Male,0.0,0.0,
CHE-215.801.056,frigg.eco AG,ICT (fintech),,Zug,,Zug,2022.0,,Male,0.0,0.0,
CHE-173.241.132,SpacePharma SA,Life-Sciences,,Jura,,Courgenay,2012.0,,Male,0.0,0.0,
CHE-474.690.178,ByKarl Sàrl,consumer products,,Fribourg / Freiburg,,Fribourg,2020.0,,,0.0,0.0,
CHE-116.102.807,Ubique Innovation AG,ICT,,Zürich,,Zürich,2010.0,,Male,0.0,0.0,
CHE-374.922.862,Kireego Solutions SA,consumer products,,Genève,,Genève,2012.0,,Male,0.0,0.0,
CHE-177.141.558,Trihow,ICT,,Zug,,Rotkreuz,2012.0,,Male,0.0,0.0,
CHE-183.516.448,opengis.ch GmbH,ICT,,Graubünden,,,2014.0,,Male,0.0,0.0,
CHE-114.799.485,ALMATECH SA,Deep Tech,,Vaud,,Ecublens (VD),2016.0,,Male,0.0,0.0,
CHE-113.309.559,Akroswiss AG,biotech,,ZG,,Zug,2006.0,,Male,0.0,0.0,
CHE-168.582.685,Kikodo Education Technologies Sàrl,,,Vaud,,,2021.0,,,0.0,0.0,
CHE-414.348.894,ONE PM AG,,,Zürich,,,2015.0,,,0.0,0.0,
CHE-285.715.479,Yaler GmbH,,,Zürich,,,2011.0,,,0.0,0.0,
CHE-274.779.417,BitsaboutMe AG,ICT,,BE,,,2017.0,"Top 100 Swiss Startup Award 2020, Top 100 Swiss Startup Award 2021",Male,0.0,0.0,
CHE-237.562.032,Agnostic Intelligence AG,ICT,,Zug,,Zug,2022.0,,Male,0.0,0.0,
CHE-398.612.553,Abhati Suisse,consumer products,,Appenzell Innerrhoden,,,2013.0,,Female,0.0,0.0,
CHE-152.389.214,Nemosia AG,biotech,,Zürich,,,2022.0,,Female,0.0,0.0,
CHE-496.071.598,Pelephant GmbH,,,Zürich,,,2021.0,,,0.0,0.0,
CHE-256.200.262,Apety,ICT,,Genève,,Meyrin,2016.0,,,0.0,0.0,
CHE-174.794.534,emedSwiss SA,healthcare IT,,Fribourg / Freiburg,,Fribourg,2013.0,,Male,0.0,0.0,
CHE-408.681.598,storabble KLG,consumer products,,St. Gallen,,St. Gallen,2021.0,,Male,0.0,0.0,
CHE-114.121.076,CelsiusPro AG,,,Zürich,,Zürich,2008.0,,,0.0,0.0,
CHE-285.660.950,Tracker Solutions GmbH,,,Basel-Landschaft,,,2020.0,,,0.0,0.0,
CHE-253.521.250,OMY,,,Zürich,,,2020.0,,,0.0,0.0,
CHE-447.066.652,Help'n'Trade GmbH,,,Basel-Stadt,,,2019.0,,,0.0,0.0,
CHE-215.536.411,Nalda,ICT,,Zürich,,Wangen bei Dübendorf,2022.0,,Male,0.0,0.0,
CHE-276.782.956,Swiss Stablecoin AG,ICT (fintech),,Bern,,Bern,2022.0,Top 100 Swiss Startup Award 2023,Female,0.0,0.0,
CHE-411.760.494,Mobyfly SA,ICT,,Valais / Wallis,,,2020.0,"Top 100 Swiss Startup Award 2022, Top 100 Swiss Startup Award 2023",Male,0.0,0.0,
CHE-491.252.997,MYSO Finance,,,Zug,,Zug,2022.0,,,0.0,0.0,
CHE-496.588.453,MySo,,,Vaud,,,2012.0,,,0.0,0.0,
CHE-333.178.451,Skillspotting SA,ICT,,Genève,,,2014.0,,Male,0.0,0.0,
CHE-115.737.481,DynaMetrics,,,FR,,,2017.0,,,1.0,0.0,
CHE-186.989.292,Fidectus AG,ICT (fintech),,ZH,,Zürich,2019.0,,Male,0.0,0.0,
CHE-176.908.257,Urknall AG (Fyooz),,,ZH,,,2019.0,,,1.0,0.0,
CHE-109.755.571,Solutions For Success GmbH (Kork),,,Zürich,,,2019.0,,,0.0,0.0,
CHE-144.588.556,LAWGATE GmbH,,,Zürich,,,2019.0,,,0.0,0.0,
CHE-297.992.181,Frugaltec,,,St. Gallen,,Diepoldsau,2022.0,,,0.0,0.0,
CHE-114.138.303,Hedgeanalytics Ltd,,,Winterthur,,,2008.0,,,1.0,0.0,
CHE-346.725.569,Novoter,,,Basel-Stadt,,,2014.0,,,1.0,0.0,
CHE-342.459.386,Cleverclip,,,BE,,,2013.0,,,0.0,0.0,
CHE-254.185.516,Solarify,,,Bern,,Köniz,2016.0,,,0.0,0.0,
CHE-470.297.422,SHAREKEY Swiss AG,,,Zug,,Zug,2018.0,,,0.0,0.0,
CHE-300.657.845,WakeUp Healthcare GmbH,,,Zürich,,,2023.0,,,0.0,0.0,
CHE-300.070.628,DroneControl Sàrl,ICT,,Genève,,Bernex,2023.0,,Male,0.0,0.0,
CHE-455.068.989,AlpineAI,,,Graubünden,,Davos,2023.0,,,0.0,0.0,
CHE-386.358.247,Sparrow Analytics SA,ICT,,Vaud,,Nyon,2021.0,,Male,0.0,0.0,
CHE-331.322.470,novaziun AG,cleantech,,Graubünden,,Vella,2021.0,,Male,0.0,0.0,
CHE-341.783.016,dynesis,,,Zürich,,,2022.0,,,0.0,0.0,
CHE-449.515.715,Pocket App,ICT (fintech),,Aargau,,Lupfig,2020.0,,Male,0.0,0.0,
CHE-227.121.620,LUUUP GmbH,Impact,,St. Gallen,,St. Gallen,2021.0,,Male,0.0,0.0,
CHE-250.509.689,MountOn,,,Luzern,,Luzern,2022.0,,Male,0.0,0.0,
CHE-175.033.194,"Un, deux et trois SA (123 Next Generation)",,,Genève,,,2021.0,,,0.0,0.0,
CHE-320.531.207,Moonchy GmbH,consumer products,,Schwyz,,Lachen,2020.0,,Female,0.0,0.0,
CHE-485.612.484,Thingsy AG (Loopia),ICT,,ZH,,Zürich,2019.0,,Male,0.0,0.0,
CHE-461.129.659,TEACHY Schweiz AG,,,BE,,,2016.0,,,0.0,0.0,
CHE-332.226.461,BoxUp,,,VD,,Renens,2019.0,,,0.0,0.0,
CHE-109.446.354,Ypsomed AG,,,BE,,,2002.0,,,0.0,0.0,
CHE-114.697.910,wy.by AG,,,LU,,,2009.0,,,0.0,0.0,
CHE-280.538.520,Yabbedoo SA,,,GE,,,2011.0,,,0.0,0.0,
CHE-359.177.111,wydr GmbH,,,ZH,,,2015.0,,,0.0,0.0,
CHE-113.671.954,Xiliand AG,,,ZH,,,2007.0,,,0.0,0.0,
CHE-116.148.519,ZAK-IT Systems GmbH,,,ZG,,,2010.0,,,0.0,0.0,
CHE-242.294.601,Zazuko GmbH,,,BE,,,2014.0,,,0.0,0.0,
CHE-453.540.099,ZTC Technology SA,,,NE,,,2011.0,,,0.0,0.0,
CHE-493.781.551,Zumedo AG,,,ZH,,,2017.0,,,0.0,0.0,
CHE-255.680.014,Yeldo SA,,,TI,,,2017.0,,,0.0,0.0,
CHE-360.552.227,x21 GmbH (SUB360.CH),,,ZH,,,2020.0,,,0.0,0.0,
CHE-149.441.966,Z-Easy Smart Building GmbH,,,BE,,,2021.0,,,0.0,0.0,
CHE-379.612.446,Zero Reality AG,,,ZG,,,2022.0,,,0.0,0.0,
CHE-130.602.351,ZIMT AG,,,ZH,,,2020.0,,,0.0,0.0,
CHE-215.520.290,Xelon AG,,,ZG,,,2016.0,,,0.0,0.0,
CHE-304.878.658,Working Bicycle AG,,,AG,,Rheinfelden,2018.0,,Male,0.0,0.0,
CHE-183.841.345,VAULT GmbH,,,ZH,,,2016.0,Winner Venture Kick,,0.0,0.0,
CHE-113.936.839,vComm Solutions AG,,,ZH,,,2007.0,,,0.0,0.0,
CHE-289.241.167,Videodesign.ch GmbH,,,LU,,,2012.0,,,0.0,0.0,
CHE-356.303.224,Vidytape GmbH,,,ZH,,,2014.0,,,0.0,0.0,
CHE-115.224.626,VIGISENSE SA,,,GE,,,2009.0,,,0.0,0.0,
CHE-473.532.921,w hoch 2 GmbH,,,BE,,,2013.0,,,0.0,0.0,
CHE-474.722.051,WATTELSE AG,,,ZG,,,2012.0,,,0.0,0.0,
CHE-115.941.834,Web4nuts Sàrl,,,FR,,,2010.0,,,0.0,0.0,
CHE-115.870.803,Wizzy Education Technologies SA,,,VD,,,2010.0,,,0.0,0.0,
CHE-113.341.712,Vela Solaris AG,,,ZH,,,2006.0,,,0.0,0.0,
CHE-475.860.796,VAULTALP Sarl,,,GE,,,2018.0,,,0.0,0.0,
CHE-214.778.549,Veg.plant GmbH,,,SH,,,2011.0,,,0.0,0.0,
CHE-424.656.914,Versicherix AG,,,SO,,,2015.0,,,0.0,0.0,
CHE-494.386.335,VivoBio GmbH,,,ZH,,,2021.0,,,0.0,0.0,
CHE-375.841.261,Von Peach GmbH,,,ZG,,,2020.0,,,0.0,0.0,
CHE-426.020.414,Wecan Tokenize,,,GE,,,2019.0,,,0.0,0.0,
CHE-445.513.717,Woonig AG,,,TG,,,2020.0,,,0.0,0.0,
CHE-265.655.087,World Schools Sàrl,,,VD,,,2020.0,,,0.0,0.0,
CHE-426.288.000,W-Line Sagl (Orchestra),,,TI,,,2011.0,,,0.0,0.0,
CHE-267.068.989,WEDO,,,FR,,,2015.0,,,0.0,0.0,
CHE-115.375.478,Ticketpark GmbH,,,BE,,,2010.0,,,0.0,0.0,
CHE-113.283.888,Translation Probst AG,,,ZH,,,2006.0,,,0.0,0.0,
CHE-114.395.314,TRIBOTRON AG,,,SG,,,2008.0,,,0.0,0.0,
CHE-427.306.965,uJobit Sàrl,,,VD,,,2015.0,,,0.0,0.0,
CHE-114.283.862,UMS AG,,,BE,,,2008.0,,,0.0,0.0,
CHE-114.588.008,UTD - UNIQUE TREND DEVELOPMENTS SA,,,TI,,,2008.0,,,0.0,0.0,
CHE-350.287.093,V12media-productions,,,BE,,,2012.0,,,0.0,0.0,
CHE-318.447.448,UPSCALE SA,,,GE,,,2015.0,,,0.0,0.0,
CHE-321.106.143,trueLedger AG,,,ZH,,,2021.0,,,0.0,0.0,
CHE-109.657.158,TTI Technology Trade & Investments SA,,,JU,,,2002.0,,,0.0,0.0,
CHE-112.848.799,Urban Blue GmbH,,,ZH,,,2020.0,,,0.0,0.0,
CHE-167.994.884,TISA AG,,,ZG,,,2018.0,,,0.0,0.0,
CHE-133.466.127,Tom Flowers AG,,,ZH,,,2017.0,,,0.0,0.0,
CHE-282.219.830,UNITEDINTERIM GmbH,,,ZH,,,2017.0,,,0.0,0.0,
CHE-321.590.655,tiko Energy Solutions AG,,,ZH,,,2012.0,,,0.0,0.0,
CHE-283.675.231,Unlimital AG,,,SZ,,,2021.0,,,0.0,0.0,
CHE-213.870.572,Think Yellow GmbH,,,ZH,,,2016.0,,,0.0,0.0,
CHE-171.488.561,SYLVA AG,,,ZH,,,2020.0,Winner Venture Kick,,0.0,0.0,
CHE-346.500.817,Synctech SA (Timeon),,,GE,,,2019.0,,,0.0,0.0,
CHE-412.395.782,Tab Events GmbH,,,BS,,,2012.0,,,0.0,0.0,
CHE-290.730.941,SwissCommerce Management GmbH,,,BE,,,2014.0,,,0.0,0.0,
CHE-465.894.262,SwissMetrics GmbH,,,ZH,,,2014.0,,,0.0,0.0,
CHE-404.926.890,Teamup Solutions AG,,,ZH,,,2014.0,,,0.0,0.0,
CHE-113.208.800,Teseq AG,,,BL,,,2006.0,,,0.0,0.0,
CHE-199.037.490,SwissLending SA,,,Genève,,,2015.0,,,0.0,0.0,
CHE-163.383.061,Talent.com Europe Sàrl,,,VD,,,2014.0,,,0.0,0.0,
CHE-300.711.284,The Singularity Group AG,,,ZH,,,2017.0,,,0.0,0.0,
CHE-355.928.640,Swissloop,,,ZH,,Zurich,2017.0,,,0.0,0.0,
CHE-457.703.213,Swissfillon AG,,,VS,,,2013.0,,,0.0,0.0,
CHE-300.825.516,Teia Education,,,GE,,,2018.0,,,0.0,0.0,
CHE-484.358.691,Tadah AG,,,ZH,,,2019.0,,,0.0,0.0,
CHE-263.376.216,TARCO International,,,ZG,,,2017.0,,,0.0,0.0,
CHE-166.526.144,The Hub App AG,,,ZH,,,2020.0,,,0.0,0.0,
CHE-115.201.200,Swissprime Technologies AG (KleverKey),,,ZH,,,2009.0,,,0.0,0.0,
CHE-269.566.896,thingdust AG,,,LU,,,2017.0,Winner Venture Kick,,0.0,0.0,
CHE-115.029.898,TallyFox Social Technologies AG,,,ZH,,,2009.0,,,0.0,0.0,
CHE-112.349.119,Speedgoat GmbH,,,BE,,,2007.0,,,0.0,0.0,
CHE-442.107.522,Swiss Motion Technologies SA,,,VD,,,2018.0,,,0.0,0.0,
CHE-444.341.431,Stignergy SA,,,VD,,,2012.0,,,0.0,0.0,
CHE-208.944.124,sugarcube Information Technology Sàrl,,,FR,,,2011.0,,,0.0,0.0,
CHE-114.539.665,SUN_D GmbH,,,SO,,,2008.0,,,0.0,0.0,
CHE-114.264.824,Swiss Fresh Water SA,,,VD,,,2008.0,,,0.0,0.0,
CHE-360.662.057,SPLITSEAT AG,,,BE,,,2015.0,,,0.0,0.0,
